"Lon" "Lat" "Scenario" "initial_recruitment_BNE" "initial_recruitment_IBS" "initial_recruitment_TeBS" "initial_recruitment_Tundra" "initial_recruitment_otherC" "recruitment_ten_years_BNE" "recruitment_ten_years_IBS" "recruitment_ten_years_TeBS" "recruitment_ten_years_Tundra" "recruitment_ten_years_otherC" "previous_state_BNE" "previous_state_IBS" "previous_state_TeBS" "previous_state_Tundra" "previous_state_otherC"
"255" -158.25 63.75 "Control" 42 0 0 21 0 283 0 0 175 1 0.36 0.01 0 0.28 0.14
"256" -150.25 61.75 "Control" 74 0 0 37 9 448 0 0 190 22 2.1 0 0 0.02 0.82
"257" -126.25 64.25 "Control" 44 0 0 32 5 259 0 0 198 7 0.45 0 0 0.4 1.08
"258" -120.75 62.75 "Control" 8 0 0 32 11 48 0 0 198 19 0.23 0 0 0.66 2.61
"259" -114.25 56.25 "Control" 45 4 0 41 9 184 5 0 166 14 0.49 0.57 0 0.7 0.67
"260" -101.75 55.25 "Control" 37 1 0 29 4 222 3 0 183 9 1.56 0.02 0 0.04 1
"261" 36.25 59.25 "Control" 35 9 0 41 4 143 13 0 153 4 0.4 5.57 0 0.15 0.8
"262" 43.25 60.25 "Control" 55 12 0 40 6 231 13 0 156 7 6.87 1.64 0 0 0.19
"263" 43.75 61.75 "Control" 73 0 0 31 5 379 0 0 174 7 3.36 0 0 0 1.11
"264" 49.25 61.75 "Control" 38 2 0 32 2 236 5 0 203 6 0.63 0.63 0 0.52 0.81
"265" 58.25 65.25 "Control" 5 0 0 10 0 50 0 0 108 0 0.01 0.01 0 0.35 0.02
"266" 58.75 63.75 "Control" 80 0 0 136 0 1216 0 0 2032 0 0.8 0 0 2.2 0.28
"267" 64.75 58.75 "Control" 12 0 0 16 0 109 1 0 146 1 4.48 0 0 0 0
"268" 75.75 57.25 "Control" 33 1 0 28 1 240 7 0 182 5 0.17 4.75 0 0.34 0.57
"269" 75.75 64.75 "Control" 7 0 0 12 0 74 0 0 148 0 1 0 0 0.12 0
"270" 105.75 52.75 "Control" 30 8 0 44 4 165 11 0 190 8 5.28 0 0 0.01 0
"271" -157.75 63.25 "Control" 33 0 0 20 0 265 0 0 184 2 3.13 0 0 0.09 0.27
"272" -83.75 49.25 "Control" 51 0 0 21 1 374 1 0 167 5 2.12 0.65 0 0 1.07
"273" -83.25 54.25 "Control" 37 0 0 21 0 203 0 0 173 1 2.66 0 0 0.14 0.21
"274" 34.25 64.75 "Control" 15 0 0 13 0 239 0 0 217 3 0.25 0 0 0.29 0.12
"275" 48.75 60.25 "Control" 51 0 0 25 1 350 0 0 199 10 0.23 0.02 0 0.32 0.15
"276" 49.75 63.75 "Control" 35 0 0 20 0 207 2 0 196 1 0.33 0.14 0 0.65 0.2
"277" 51.25 62.25 "Control" 36 0 0 24 0 313 0 0 228 4 0.57 0 0 0.18 0.25
"278" 55.75 66.75 "Control" 3 0 0 9 0 43 0 0 118 1 0.14 0 0 0.19 0.08
"279" 58.25 54.75 "Control" 51 9 0 41 4 188 12 0 126 5 0.13 2.68 0 0.68 0.48
"280" 60.75 59.25 "Control" 55 1 0 42 5 304 2 0 209 15 0.22 0.11 0 0.52 0.34
"281" 76.75 58.75 "Control" 30 1 0 23 0 184 4 0 142 1 0.12 0.3 0 0.54 0.15
"282" 78.25 65.75 "Control" 21 0 0 11 85 84 0 0 162 85 0.19 0 0 0.14 0.09
"283" 95.25 58.75 "Control" 17 0 0 25 3 104 2 0 185 36 0.44 0.41 0 0.22 2.04
"284" 159.25 55.75 "Control" 36 0 0 36 0 297 0 0 269 3 2 0 0 0.04 0
"285" 159.75 55.75 "Control" 57 0 0 28 6 365 0 0 198 10 2.88 0.01 0 0.01 1.19
"286" -109.75 57.25 "Control" 51 0 0 26 7 276 0 0 168 11 0.29 0.03 0 0.43 0.19
"287" -96.25 57.25 "Control" 18 0 0 28 0 165 0 0 284 2 1.05 0 0 0.24 0.18
"288" -67.75 51.25 "Control" 3 0 0 12 0 77 1 0 202 3 0.21 0 0 0.2 0.06
"289" -62.75 51.25 "Control" 2 0 0 12 0 54 1 0 211 0 0.67 0 0 0.13 0
"290" 12.75 64.25 "Control" 10 0 0 15 0 91 0 0 133 0 2.15 0 0 0.05 0
"291" 13.75 63.25 "Control" 48 0 0 30 0 356 0 0 203 1 0.63 0 0 0.23 0.17
"292" 23.75 68.25 "Control" 42 0 0 32 3 214 0 0 241 3 0.12 0 0 0.19 0.07
"293" 24.75 67.25 "Control" 22 1 0 35 0 133 1 0 186 0 1.85 1.68 0 0.01 1.35
"294" 33.25 61.75 "Control" 43 0 0 30 1 279 0 0 187 2 1.03 0.05 0 0.42 0.57
"295" 55.25 65.75 "Control" 19 0 0 26 0 127 0 0 198 1 0.81 0 0 0.12 0.2
"296" 60.75 57.75 "Control" 53 2 0 29 1 253 2 0 151 1 0.7 6.49 0 0.01 0.91
"297" 67.75 57.75 "Control" 30 1 0 39 0 105 1 0 124 0 0 7.06 0 0.05 0
"298" 74.75 61.25 "Control" 26 0 0 28 0 132 0 0 147 0 1.78 0 0 0.08 0.39
"299" 77.25 57.75 "Control" 27 10 0 51 2 127 10 0 210 2 0.24 0.39 0 0.74 0.29
"300" 89.25 57.75 "Control" 48 34 0 90 10 201 36 0 277 11 1.11 0 0 0.08 1.19
"301" 113.25 53.75 "Control" 49 0 0 38 15 229 0 0 216 16 0.18 0.05 0 0.45 0.25
"302" 161.75 57.25 "Control" 59 0 0 28 4 334 0 0 158 15 1.6 0 0 0.01 0.29
"303" -154.25 60.25 "Control" 16 0 0 86 0 220 0 0 859 1 0.06 0 0 0.3 0.08
"304" -153.25 63.75 "Control" 27 0 0 18 0 380 1 0 263 10 4.01 0 0 0 0.92
"305" -105.25 54.25 "Control" 26 3 0 39 1 98 3 0 116 1 0.28 4.38 0 0.4 1.04
"306" -100.25 57.75 "Control" 37 1 0 45 4 184 1 0 276 10 0.76 0 0 0.1 0.31
"307" -87.75 52.75 "Control" 360 8 0 424 16 3424 16 0 3456 32 11.72 0.04 0 1.04 1.72
"308" -84.75 51.25 "Control" 54 10 0 46 3 215 11 0 175 3 2.85 0 0 0.02 0
"309" -73.75 50.75 "Control" 31 0 0 43 1 191 0 0 250 2 2.75 0 0 0.1 0.11
"310" -68.25 47.75 "Control" 46 0 0 25 2 333 3 0 191 8 6.72 0 0 0 1.23
"311" 22.75 65.75 "Control" 57 0 0 28 6 370 0 0 151 11 7.1 0 0 0 2.13
"312" 28.75 61.25 "Control" 1 1 59 34 1 5 1 245 138 1 0.02 0 7.58 0.01 0
"313" 31.25 65.75 "Control" 27 0 0 22 0 251 0 0 208 2 3.3 0 0 0.03 0.15
"314" 44.75 57.25 "Control" 37 8 1 29 2 196 13 2 143 4 5.57 0 0 0 0.78
"315" 47.75 56.75 "Control" 37 4 0 27 1 180 7 0 149 2 0 10.25 0 0 0
"316" 50.75 64.75 "Control" 31 0 0 42 1 187 0 0 213 3 0.05 0.02 0 0.41 0.04
"317" 54.75 59.75 "Control" 34 7 0 34 6 162 9 0 162 11 0.4 6.34 0 0.06 0.82
"318" 55.75 61.75 "Control" 48 0 0 40 2 342 0 0 245 8 2.24 0 0 0.01 0.31
"319" 74.25 65.25 "Control" 6 0 0 19 0 28 0 0 105 0 0.63 0 0 0.21 0.07
"320" 78.75 57.25 "Control" 13 2 0 24 0 102 4 0 142 0 0 7 0 0.17 0
"321" 84.25 59.25 "Control" 6 11 0 35 0 43 14 0 202 0 0.06 0.91 0 0.8 0.24
"322" 105.25 53.25 "Control" 22 6 0 38 3 123 6 0 180 3 5.29 0 0 0 0.22
"323" 158.75 57.75 "Control" 33 0 0 24 0 276 0 0 174 4 0.21 0 0 0.21 0.06
"324" -130.75 58.75 "Control" 0 0 0 22 0 100 0 0 254 0 2.19 0 0 0.03 0.04
"325" -126.75 57.25 "Control" 0 0 0 28 0 84 0 0 290 0 3.09 0 0 0.22 0.09
"326" -105.25 57.75 "Control" 29 0 0 24 0 281 0 0 247 7 0.31 0.01 0 0.29 0.17
"327" -99.75 53.75 "Control" 22 4 0 29 0 89 4 0 128 0 1.22 1.93 0 0.02 2.22
"328" -95.75 51.25 "Control" 33 6 0 31 1 161 7 0 139 1 5.49 0 0 0.32 0
"329" -86.25 49.75 "Control" 49 0 0 25 2 279 1 0 164 2 1.1 0.04 0 0.29 0.49
"330" -77.75 54.25 "Control" 12 0 0 23 0 108 0 0 218 0 0.67 0 0 0.15 0.14
"331" -66.75 51.25 "Control" 9 0 0 29 0 78 0 0 225 2 0.05 0 0 0.19 0.04
"332" 11.75 61.75 "Control" 22 0 0 15 0 340 0 0 187 7 0.15 0 0 0.31 0.09
"333" 34.75 67.25 "Control" 11 0 0 13 0 214 0 0 194 3 3.83 0 0 0.08 0.11
"334" 41.75 62.25 "Control" 43 0 0 24 4 259 2 0 155 10 3.7 1.68 0 0.06 1.72
"335" 52.25 62.75 "Control" 54 0 0 29 1 299 0 0 197 1 3.79 0 0 0.13 0.16
"336" 66.75 58.25 "Control" 25 5 0 32 0 101 6 0 132 0 0.04 4.39 0 0.46 0.19
"337" 74.75 59.75 "Control" 14 1 0 22 0 72 1 0 132 0 0.27 2.57 0 0.36 0.17
"338" 83.75 61.75 "Control" 20 0 0 24 0 98 0 0 118 0 1.43 0 0 0.05 0.48
"339" 84.25 63.25 "Control" 12 0 0 19 0 72 0 0 104 0 0.1 0.12 0 0.4 0.36
"340" 99.25 55.75 "Control" 17 0 0 18 0 188 1 0 185 4 1.46 2.87 0 0.02 0.45
"341" 155.75 55.75 "Control" 46 0 0 24 1 429 0 0 184 10 5.05 0 0 0 0.29
"342" -155.25 65.75 "Control" 38 0 0 27 1 355 0 0 254 10 4.03 0 0 0 0.41
"343" -154.75 61.75 "Control" 30 0 0 19 0 375 0 0 228 9 1 0 0 0.05 0.27
"344" -154.25 58.75 "Control" 0 0 0 17 0 124 0 0 124 4 0.02 0 0 0.32 0
"345" -142.75 61.25 "Control" 0 0 0 47 0 0 0 0 371 0 0.17 0 0 0.4 0.02
"346" -134.75 61.25 "Control" 69 0 0 51 14 444 0 0 203 57 6.19 0 0 0 1
"347" -132.25 60.25 "Control" 76 0 0 62 13 434 0 0 278 33 0.42 0.01 0 0.33 0.25
"348" -129.75 59.75 "Control" 712 0 0 368 72 5312 0 0 3232 176 1.56 0.04 0 2.32 0.68
"349" -127.25 59.75 "Control" 44 9 0 34 5 275 10 0 152 16 5.42 0 0 0 7.67
"350" -122.75 57.75 "Control" 41 10 0 38 4 226 13 0 191 18 0.71 0.42 0 0.61 1.29
"351" -118.25 60.25 "Control" 48 4 0 44 6 280 6 0 187 21 0.9 0.66 0 0.51 1.21
"352" -93.75 57.25 "Control" 26 0 0 40 0 159 0 0 271 1 0.04 0.02 0 0.4 0.04
"353" -60.75 50.75 "Control" 14 0 0 15 0 204 0 0 125 0 1.81 0 0 0.14 0.18
"354" 19.25 66.25 "Control" 0 0 0 20 0 90 0 0 247 1 1.71 0 0 0.02 0.19
"355" 25.75 63.75 "Control" 29 0 0 25 3 200 0 0 151 5 0.84 0.32 0 0.69 0.96
"356" 31.25 65.25 "Control" 29 0 0 24 0 318 0 0 230 5 2.24 0 0 0.02 0.16
"357" 35.25 63.75 "Control" 51 0 0 21 1 317 0 0 177 2 4.95 0 0 0.06 0.12
"358" 42.25 61.75 "Control" 36 0 0 29 5 185 8 0 190 11 1.44 7.41 0 0.06 0.64
"359" 43.25 62.25 "Control" 35 0 0 24 3 213 5 0 174 12 3.09 3.66 0 0.03 1.62
"360" 45.25 60.75 "Control" 34 0 0 25 2 187 7 0 187 11 0.51 9.67 0 0.16 0.07
"361" 49.75 59.25 "Control" 43 0 0 31 5 262 2 0 190 20 0.2 0.06 0 0.45 0.18
"362" 53.75 58.25 "Control" 29 0 0 22 1 199 14 0 144 10 4.49 0 0 0 0
"363" 63.75 65.25 "Control" 13 0 0 15 0 89 0 0 139 0 0.15 0.01 0 0.33 0.07
"364" 93.25 53.25 "Control" 21 7 0 27 0 137 14 0 140 1 3.33 0 0 0 0.61
"365" -155.75 66.25 "Control" 26 0 0 21 0 272 0 0 231 4 2.92 0 0 0.07 0
"366" -151.25 60.25 "Control" 69 0 0 28 3 437 0 0 163 11 6.87 0 0 0 1.4
"367" -130.25 60.25 "Control" 46 0 0 36 1 229 0 0 213 5 2.56 0 0 0.06 0
"368" -127.25 60.75 "Control" 79 0 0 34 3 386 0 0 181 7 5.63 0 0 0 1.23
"369" -117.25 59.75 "Control" 20 6 0 35 2 117 9 0 182 15 0.34 1.64 0 0.74 0.96
"370" -105.25 58.75 "Control" 70 2 0 49 10 325 2 0 222 13 0.5 0 0 0.23 0.2
"371" -102.75 55.25 "Control" 45 5 0 39 3 272 5 0 181 5 6.37 0 0 0 0
"372" -95.75 56.75 "Control" 49 1 0 50 3 202 1 0 175 3 0.72 0 0 0.2 0.39
"373" -87.75 56.25 "Control" 58 0 0 38 4 213 0 0 179 4 0.82 0 0 0.24 0.41
"374" -85.25 54.25 "Control" 31 0 0 38 1 155 0 0 215 1 0.92 0 0 0.22 0.29
"375" 26.25 67.25 "Control" 27 0 0 98 0 271 0 0 902 2 1.34 0 0 0.05 0.25
"376" 29.75 67.75 "Control" 21 0 0 18 0 162 0 0 174 0 1.43 0 0 0.02 0.24
"377" 30.75 62.75 "Control" 33 0 0 25 0 268 0 0 197 3 1.47 0.02 0 0.21 0.63
"378" 59.75 62.75 "Control" 15 0 0 15 0 158 0 0 156 0 1.75 0 0 0.11 0.24
"379" 67.25 59.25 "Control" 7 2 0 26 0 38 4 0 130 0 0.02 5.36 0 0.43 0
"380" 70.25 57.75 "Control" 34 4 0 40 3 145 4 0 155 3 0.1 3.43 0 0.64 0.38
"381" 70.75 61.75 "Control" 32 0 0 20 0 171 0 0 141 0 0.79 0.11 0 0.18 0.41
"382" 80.75 63.75 "Control" 12 0 0 17 0 70 0 0 125 0 0.16 0 0 0.34 0.1
"383" 94.75 58.25 "Control" 136 0 0 192 16 1568 0 0 2416 160 0.08 11.16 0 1.96 19.52
"384" -157.25 62.25 "Control" 35 0 0 40 2 234 0 0 272 8 2.04 0 0 0.04 0.25
"385" -153.25 64.25 "Control" 71 0 0 34 4 537 0 0 252 26 2.38 0 0 0 0.94
"386" -125.25 64.25 "Control" 15 0 0 27 6 112 0 0 157 9 0.19 0.24 0 0.64 0.76
"387" -124.75 61.25 "Control" 75 0 0 33 4 437 0 0 224 4 1.56 0 0 0.25 0
"388" -107.25 53.75 "Control" 352 16 0 408 8 2592 32 0 2448 16 0.72 31.44 0 1.92 4.44
"389" -96.25 56.25 "Control" 37 0 0 21 1 213 0 0 149 1 1.45 0.1 0 0.05 0.57
"390" -92.75 51.25 "Control" 42 1 0 27 1 292 1 0 170 3 0.16 0.01 0 0.34 0.12
"391" -84.75 54.75 "Control" 80 0 0 120 0 2368 0 0 3552 0 6.52 0.08 0 2.44 0.52
"392" -82.75 52.25 "Control" 288 0 0 176 8 3040 0 0 2480 16 11.76 0.08 0 1.88 0.6
"393" 21.75 66.75 "Control" 18 0 0 20 0 254 0 0 234 8 1.6 0 0 0.02 0.36
"394" 25.25 64.25 "Control" 36 0 0 23 1 276 0 0 163 6 6.85 0 0 0.01 1
"395" 26.25 64.25 "Control" 36 0 0 23 0 310 0 0 174 3 5.79 0 0 0 2.15
"396" 29.25 69.25 "Control" 9 0 0 12 0 150 0 0 161 1 3.13 0 0 0.03 0.22
"397" 32.25 64.75 "Control" 19 0 0 16 0 223 0 0 183 3 2.71 0 0 0.04 0.03
"398" 33.75 60.25 "Control" 28 0 1 15 1 257 0 7 130 5 4.69 0 0 0 1.83
"399" 42.75 61.25 "Control" 26 0 0 13 0 311 0 0 147 1 6.64 0 0 0 0.75
"400" 43.25 61.75 "Control" 24 0 0 17 0 259 0 0 203 0 2.37 0 0 0 0.62
"401" 44.25 59.25 "Control" 20 1 0 14 0 133 9 0 122 0 3.85 0 0 0 0.51
"402" 46.75 64.25 "Control" 176 0 0 168 0 3168 0 0 3392 48 4.4 0.04 0 1.52 0.96
"403" 49.25 59.25 "Control" 36 0 0 14 0 321 2 0 145 8 0.45 0.03 0 0.37 0.28
"404" 50.25 57.75 "Control" 18 0 0 14 0 135 5 0 121 0 0 8.49 0 0.01 0.19
"405" 65.75 59.75 "Control" 32 1 0 27 1 197 1 0 151 1 0.29 4.85 0 0.02 0.51
"406" 80.75 62.75 "Control" 22 1 0 24 0 111 1 0 133 0 0.63 0.08 0 0.2 0.31
"407" 94.25 54.75 "Control" 51 0 0 29 1 212 0 0 171 1 0.63 0.01 0 0.3 0.28
"408" 97.25 57.25 "Control" 37 2 0 51 27 158 2 0 173 31 1.04 0.01 0 0.11 0.57
"409" 98.25 55.75 "Control" 42 7 0 47 4 210 7 0 161 6 0.49 4.34 0 0.02 1.13
"410" -152.75 65.75 "Control" 57 0 0 31 4 378 0 0 252 13 3.25 0 0 0 0.67
"411" -152.25 65.25 "Control" 59 0 0 27 6 396 0 0 216 22 3.62 0 0 0 2.36
"412" -125.25 62.75 "Control" 10 0 0 26 0 88 0 0 276 0 0.02 0 0 0.32 0.04
"413" -120.25 58.25 "Control" 18 0 0 29 1 125 0 0 160 2 6.07 0 0 0 4.06
"414" -103.25 52.25 "Control" 4 1 0 24 0 44 1 0 124 0 4.51 0.09 0 0 0
"415" -78.25 53.75 "Control" 30 0 0 19 0 363 0 0 187 6 2.98 0 0 0.07 0.7
"416" -62.25 52.25 "Control" 1 0 0 10 0 13 0 0 136 0 0.02 0 0 0.17 0.03
"417" 24.25 68.25 "Control" 28 0 0 26 0 178 0 0 169 1 0.1 0.01 0 0.27 0.04
"418" 30.25 64.75 "Control" 37 0 0 104 0 212 0 0 364 2 0.16 0 0 0.24 0.1
"419" 37.25 60.75 "Control" 25 0 0 17 0 192 5 0 134 1 0.81 5.04 0 0.07 1.42
"420" 38.25 58.25 "Control" 12 0 19 15 0 81 1 136 107 0 0.25 7.79 0.03 0.01 0.5
"421" 42.75 57.25 "Control" 28 1 16 19 0 204 6 54 133 0 1.05 7.53 0.05 0.04 0
"422" 43.75 65.25 "Control" 26 0 0 22 0 221 0 0 226 3 0.48 0 0 0.11 0.13
"423" 54.25 67.25 "Control" 5 0 0 14 0 28 0 0 84 0 0.71 0 0 0.14 0
"424" 69.75 59.75 "Control" 34 0 0 23 1 206 1 0 139 2 3.07 1.02 0 0 1.64
"425" 73.25 61.75 "Control" 28 0 0 18 0 133 0 0 99 0 2.13 0 0 0.06 0.84
"426" 75.25 64.75 "Control" 6 0 0 17 0 28 0 0 84 0 0.13 0 0 0.19 0.08
"427" 77.75 64.25 "Control" 11 0 0 23 0 43 0 0 100 0 0.08 0.01 0 0.34 0.06
"428" 93.25 54.75 "Control" 40 0 0 20 1 258 0 0 130 4 3.74 0 0 0 0.19
"429" 139.75 52.25 "Control" 20 0 0 23 0 152 0 0 211 0 2.94 0 0 0.03 0.28
"430" 157.25 57.25 "Control" 21 0 0 14 85 233 0 0 177 86 0.53 0 0 0.08 0.11
"431" -156.75 64.75 "Control" 27 0 0 18 0 397 0 0 231 15 0.74 0 0 0.15 0.19
"432" -152.75 63.75 "Control" 39 0 0 19 0 451 0 0 244 30 0.3 0.04 0 0.44 0.2
"433" -136.75 61.75 "Control" 21 0 0 29 85 258 0 0 378 598 0.45 0 0 0.44 0.02
"434" -111.75 57.25 "Control" 38 12 0 52 4 151 13 0 171 4 0.18 0.33 0 0.66 0.36
"435" -107.75 57.75 "Control" 43 0 0 22 1 304 0 0 184 3 1.38 0.07 0 0.06 0.76
"436" -105.75 54.25 "Control" 34 0 0 26 2 160 0 0 102 2 0.18 9.46 0 0.01 0.87
"437" -99.75 55.25 "Control" 20 0 0 17 0 245 0 0 179 1 2.37 0 0 0 0
"438" -90.25 54.25 "Control" 15 0 0 17 0 137 0 0 142 0 0.15 0.12 0 0.55 0.16
"439" -60.25 50.25 "Control" 29 0 0 24 0 257 0 0 155 2 0.13 0.01 0 0.41 0.1
"440" 25.25 69.25 "Control" 26 0 0 19 0 232 0 0 200 0 1.84 0 0 0.02 0.07
"441" 38.75 59.75 "Control" 20 4 0 25 0 102 27 0 169 1 0.32 10.87 0 0 0.21
"442" 43.25 57.75 "Control" 160 16 0 224 0 2512 240 0 3248 16 1.56 39.12 0 2.44 1.88
"443" 48.25 66.25 "Control" 21 0 0 17 0 148 1 0 169 3 0.57 0.05 0 0.38 0.28
"444" 54.25 64.75 "Control" 19 0 0 20 0 145 1 0 191 1 2.13 0 0 0.06 0.05
"445" 56.75 58.75 "Control" 28 3 0 36 0 166 10 0 200 2 6.59 0 0 0.02 0.13
"446" 57.25 65.75 "Control" 15 0 0 24 0 72 0 0 147 0 0.76 0 0 0.09 0.1
"447" 58.25 57.75 "Control" 21 1 0 19 0 165 4 0 151 1 5.16 0 0 0 0.47
"448" 58.75 58.75 "Control" 63 0 0 27 1 265 0 0 156 2 1.11 0.03 0 0.19 0.58
"449" 59.25 56.25 "Control" 14 1 0 19 0 105 7 0 129 1 0 11.6 0 0 0.14
"450" 63.25 57.75 "Control" 128 8 0 216 0 1632 80 0 2848 0 13.12 4.88 0 2.44 2.68
"451" 84.75 57.75 "Control" 26 5 0 25 0 189 7 0 183 0 0.16 8.09 0 0.21 0
"452" 100.75 54.25 "Control" 21 1 0 26 0 155 3 0 190 2 0.37 0.88 0 0.81 0.89
"453" -133.25 60.25 "Control" 0 0 0 32 0 0 0 0 293 0 6.36 0 0 0 2.81
"454" -124.25 58.75 "Control" 43 0 0 20 0 345 0 0 192 1 7.42 0 0 0.19 1.51
"455" -115.75 56.75 "Control" 184 0 0 192 0 2864 32 0 2384 48 6.88 7.44 0 2.88 10.88
"456" -112.75 56.75 "Control" 22 0 0 25 0 139 0 0 138 0 5 2.01 0 0 0.24
"457" -110.75 60.25 "Control" 22 0 0 15 0 228 0 0 151 1 2.66 1.44 0 0 2.82
"458" -106.75 59.25 "Control" 23 0 0 22 0 191 0 0 228 11 2.67 0 0 0 0
"459" -95.25 55.25 "Control" 21 0 0 23 0 143 0 0 214 1 2.22 0 0 0.01 1.24
"460" -89.25 50.75 "Control" 216 0 0 128 0 4640 0 0 3456 0 15.44 0.08 0 1.56 4.68
"461" 10.25 60.75 "Control" 45 0 0 25 2 389 0 0 201 34 5.94 0 1.96 0 2.83
"462" 36.25 62.25 "Control" 56 0 0 27 1 296 0 0 159 1 5.03 0 0 0 1.91
"463" 40.25 64.75 "Control" 36 0 0 26 0 271 0 0 203 5 1.73 0.07 0 0.15 1.07
"464" 54.25 63.75 "Control" 264 0 0 224 0 3424 0 0 3488 32 2.64 0 0 1.24 0.84
"465" 56.75 66.25 "Control" 112 0 0 120 0 1072 0 0 1904 0 3.28 0.04 0 1.4 0.4
"466" 72.75 61.25 "Control" 96 0 0 120 0 1904 0 0 2240 0 0.8 0.16 0 3.24 0.84
"467" 74.75 64.25 "Control" 2 0 0 6 0 40 0 0 101 0 1.29 0 0 0.2 0.07
"468" 98.75 55.25 "Control" 16 0 0 20 0 183 0 0 165 5 0.3 2.12 0 0.66 0.74
"469" 137.75 51.25 "Control" 32 0 0 21 0 245 0 0 163 0 0.98 0.01 0 0.12 0.41
"470" 162.75 56.75 "Control" 63 0 0 14 1 420 0 0 117 3 2.88 0 0 0 0.7
"471" -122.75 58.25 "Control" 22 1 0 27 1 183 8 0 195 10 4.83 0 0 0.01 0
"472" -119.25 60.25 "Control" 224 0 0 152 0 4960 32 0 2976 240 15.92 0.2 0 2.32 15.88
"473" -113.75 59.75 "Control" 18 0 0 17 0 183 2 0 145 0 0.46 4.94 0 0.03 1.39
"474" -109.75 59.75 "Control" 112 0 0 168 0 2192 0 0 2624 16 0.52 0.6 0 3.92 1.64
"475" -102.25 52.25 "Control" 27 1 0 25 0 176 3 0 128 0 0.3 0.85 0 0.68 0.5
"476" -94.75 52.75 "Control" 25 0 0 25 1 147 0 0 153 1 5.64 0 0 0.03 0
"477" 23.25 68.25 "Control" 8 0 0 11 0 184 0 0 219 2 0.41 0 0 0.07 0.15
"478" 55.25 63.25 "Control" 224 0 0 160 0 3152 0 0 3552 0 14.44 0.16 0 1.8 2.6
"479" 57.25 61.75 "Control" 18 0 0 12 0 231 0 0 185 3 4.4 0 0 0 0.45
"480" 69.25 63.25 "Control" 72 0 0 88 0 2496 0 0 2592 32 0.36 0 0 1.68 0.32
"481" 82.25 62.75 "Control" 12 0 0 17 0 66 0 0 123 0 0.64 0 0 0.21 0.34
"482" 91.25 59.75 "Control" 33 0 0 29 1 192 0 0 184 1 3.22 0 0 0 0.72
"483" 93.75 58.75 "Control" 280 0 0 208 8 3152 0 0 2416 16 3.04 1.12 0 2.52 7.84
"484" 100.75 55.25 "Control" 34 2 0 32 5 196 2 0 177 8 0.45 4.21 0 0.15 1.47
"485" 113.25 54.25 "Control" 30 0 0 27 0 237 0 0 246 0 0.67 0 0 0.04 0.2
"486" 141.25 59.25 "Control" 1 0 0 12 0 37 1 0 301 3 0.27 0 0 0.13 0.01
"487" 162.25 58.75 "Control" 248 0 0 120 0 3776 0 0 2736 16 13.44 0 0 1 0.44
"488" 163.75 58.75 "Control" 32 0 0 16 0 416 0 0 221 8 1.68 0 0 0.02 0.19
"489" -155.25 65.25 "SSP1-RCP2.6" 64 0 0 24 1 657 2 0 277 30 2.09 0 0 0.01 0.25
"490" -143.25 65.75 "SSP1-RCP2.6" 95 0 0 34 5 684 0 0 237 49 3.9 0 0 0 2.37
"491" -107.25 55.25 "SSP1-RCP2.6" 28 4 0 26 1 114 5 0 106 1 0 10.42 0 0 0.42
"492" 31.25 61.75 "SSP1-RCP2.6" 49 1 9 27 4 263 1 44 121 8 1.12 1.98 0.12 0.13 2.63
"493" 37.25 61.25 "SSP1-RCP2.6" 29 4 0 20 0 197 4 0 111 1 0.95 1.19 0 0.49 1.44
"494" 39.75 57.25 "SSP1-RCP2.6" 5 1 29 17 0 29 1 153 104 0 9.59 0 0.29 0 0
"495" 44.25 61.25 "SSP1-RCP2.6" 20 3 0 18 0 173 3 0 134 0 0.43 3.55 0 0.39 1.17
"496" 45.25 66.25 "SSP1-RCP2.6" 68 0 0 39 4 410 2 0 241 10 1.29 0.02 0 0.17 0.6
"497" 46.75 65.25 "SSP1-RCP2.6" 72 0 0 44 5 457 1 0 294 10 5.04 0 0 0.03 0
"498" 57.25 59.25 "SSP1-RCP2.6" 40 1 0 28 0 329 1 0 241 5 3.35 1.13 0 0.05 1.93
"499" 57.75 65.75 "SSP1-RCP2.6" 16 0 0 21 0 185 0 0 185 3 1.75 0 0 0.11 0.21
"500" 58.75 57.25 "SSP1-RCP2.6" 19 3 0 28 0 128 4 0 166 1 0.05 0.21 0 0.77 0.17
"501" 77.25 61.25 "SSP1-RCP2.6" 23 0 0 18 0 287 1 0 198 4 4.82 0 0 0.09 0.13
"502" 79.75 57.25 "SSP1-RCP2.6" 14 2 0 25 0 51 9 0 128 0 1.06 6.71 0 0.16 0
"503" 83.25 60.25 "SSP1-RCP2.6" 13 0 0 32 0 74 7 0 156 0 5.44 0 0 0.18 0
"504" 90.75 59.75 "SSP1-RCP2.6" 18 0 0 21 0 113 10 0 110 0 0.13 4.6 0 0.38 0.62
"505" -157.25 66.75 "SSP1-RCP2.6" 11 0 0 19 0 134 0 0 211 6 0.1 0 0 0.34 0.08
"506" -119.25 62.25 "SSP1-RCP2.6" 50 0 0 28 1 486 0 0 232 20 3.77 0 0 0 0.34
"507" -115.25 57.25 "SSP1-RCP2.6" 21 2 0 26 0 137 12 0 178 2 2.27 10.54 0 0 0.37
"508" -97.75 55.75 "SSP1-RCP2.6" 20 1 0 23 0 183 8 0 220 4 0.47 0.41 0 0.66 0.58
