"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "Cluster" "scenario"
"X41.25.61.25.1" -436.598723723387 -140.628499817861 131.965928158527 -57.7424307809287 -40.7802870482484 12.873154524661 14.1266875770097 -3.67976850544335 11.5669522060578 -6.10162315102051 3 "SSP3-RCP7.0"
"X59.75.58.75.1" 1279.26065129243 -107.434387964262 1.39452875405362 14.579111539037 -51.2548590977884 -1.654596838451 16.6981269286193 -18.1225278258256 0.974884457311764 5.05364307948785 4 "SSP3-RCP7.0"
"X65.25.60.25.1" 149.106149627855 466.737839045747 62.9893857893125 110.476574710582 -16.2189223426532 53.032693767805 18.0432872362981 7.8050606877527 -7.35615093785468 0.228842817390988 2 "SSP3-RCP7.0"
"X67.25.60.75.1" 1266.79757095812 -118.412095373934 9.18574801639026 20.0271207843468 -53.0517339867756 -6.57482581534766 7.50826262434293 -14.3243302632002 -1.91954521125133 6.23049066280358 4 "SSP3-RCP7.0"
"X101.25.53.25.1" 1305.85272633169 -108.394973704106 -6.86379075292393 15.9240119353977 -52.4234710390781 0.195704306949694 19.9222941169334 -19.8120107922524 2.10863626983996 4.27740646587339 4 "SSP3-RCP7.0"
"X.164.25.54.75.1.1" -1065.36985644458 -281.703511015304 -39.6120265178236 -4.17293709716547 -11.6048037758101 9.01598569179288 34.1660357175095 25.2178582787181 0.1298876989587 1.34228799046904 3 "SSP3-RCP7.0"
"X.145.25.66.75.1" 1120.27442669341 -91.7482791661529 19.1446285830626 1.13082471148036 -37.0576740789182 -2.63268313519539 14.8343566130485 -12.129600603744 5.62652697477754 6.49415933616403 4 "SSP3-RCP7.0"
"X.128.75.58.25.1" -1016.21367585521 -219.996208790771 9.28043347447446 -43.4903529826348 7.7588399266224 13.0507072809056 23.7778913383831 2.15271073459995 2.23435535173043 0.772258905051128 3 "SSP3-RCP7.0"
"X.122.25.62.75.1" 995.502525596325 -99.780898222137 45.5680128247802 -4.88324219287051 -38.6260587494647 5.0144855360827 6.23348431342928 1.67950132140634 2.81646890593364 8.36042907847044 4 "SSP3-RCP7.0"
"X.120.25.61.25.1" 1211.40766006084 -94.5147745498214 5.9408913364745 6.97305663910938 -42.3848168312322 0.167367176110728 16.2173262759035 -15.3521243620256 6.71701237187607 6.72137304738535 4 "SSP3-RCP7.0"
"X.110.25.56.25.1" 1326.05439339391 -86.9739923970598 -22.0578533149762 15.2143350514275 -44.0284255529474 4.12545864686983 26.5581068989503 -23.5505735282446 10.6234709920942 4.6483356220742 4 "SSP3-RCP7.0"
"X.94.75.54.75.1" 1227.05379395457 -113.929861641894 17.7423463849735 18.7487786656651 -47.3476852838643 -6.28700107611973 0.862565916906998 -7.13285539830849 3.19099162819188 8.42950400457105 4 "SSP3-RCP7.0"
"X.76.75.54.25.1" -1063.71440396211 -305.984792939966 -53.299198168646 17.238628979928 -15.9404129771266 -16.3114428871371 23.3124643101118 23.0676340047816 -0.835856592208301 0.539766669626321 3 "SSP3-RCP7.0"
"X.73.25.49.75.1" -857.066343790311 -211.777174209586 42.8741796301907 -43.5589887381388 -9.92881582183075 8.98062621319593 26.280575995265 -7.15180842355598 7.79832648501589 -4.76497758210849 3 "SSP3-RCP7.0"
"X.70.25.51.25.1.1" -1066.04747427942 -286.152532961646 -73.7389596847728 51.4271457491524 -20.8189197224582 -20.9416486858511 -5.08805559647104 7.99828360605147 -0.386020835170253 2.66734195479519 3 "SSP3-RCP7.0"
"X38.75.61.75.1" 1082.29820858868 -90.4028578012698 15.9401474798681 -6.00277710910051 -26.6047224078612 -2.71711154896605 -1.34714287494297 1.89777343172501 -2.24691441963522 12.0460329471288 4 "SSP3-RCP7.0"
"X58.25.53.75.1" 1337.36949477852 -91.6379336327446 -22.1906491183815 15.9258540982825 -44.8957031264289 0.894479043397447 25.131338029152 -25.489238931218 10.0369497384878 4.96134408691978 4 "SSP3-RCP7.0"
"X67.75.57.75.1" 1295.19591894234 -83.8543541208787 -33.7468760174316 9.80545801517105 -18.4823002029737 -0.246626867479842 15.0491315354397 -14.7589497097443 21.0291098034414 9.57748730300766 4 "SSP3-RCP7.0"
"X72.75.60.25.1" 1264.62992733098 -103.541764449113 0.0736644064636816 16.6009705147164 -43.7800212128795 -2.46904467426579 11.0960965415994 -12.3535605522365 4.09375626778748 8.73173825438192 4 "SSP3-RCP7.0"
"X81.25.65.25.1" 971.056444357479 -89.6360128228437 60.6182028429143 27.239080189596 -44.832018400215 -25.9243759199995 -20.1470707543008 -1.61014064115246 3.01298912908043 4.90212861909213 4 "SSP3-RCP7.0"
"X95.75.58.25.1" 1211.44556626915 -104.462869208577 11.3691849735277 9.45579218010541 -42.3252764820431 -2.69102774885037 10.8157628533577 -9.40348465276019 4.11714249131063 8.63028393720298 4 "SSP3-RCP7.0"
"X100.75.57.25.1" 1243.59554002528 -91.4510444724063 1.12098645661566 13.558367284189 -43.5116888408172 1.67849056491306 16.4763909672635 -15.4630698444989 6.9030835033488 6.80051291291908 4 "SSP3-RCP7.0"
"X106.75.53.75.1" 1066.22503508948 -57.4468197431625 45.520052107821 -7.06109329888566 -43.9217710534653 6.97991590381811 18.081813032019 -10.8742756069101 10.1246522365592 6.04118551477546 4 "SSP3-RCP7.0"
"X115.25.52.25.1" 977.326623690471 -100.046695713307 86.8994688108118 -7.36252177937001 -49.7597923767298 2.97201188636422 -11.2886325555156 13.8515109701155 1.56143008000464 9.19904184164515 4 "SSP3-RCP7.0"
"X139.75.49.75.1" -1043.54815136749 -270.450466679701 -45.5041490111404 1.47683404775781 -10.8837529542957 19.8451810620089 5.41349700384763 0.86406103617283 2.23256489954613 0.921699728589913 3 "SSP3-RCP7.0"
"X.155.25.63.25.1" -976.690989252926 -231.137876967415 -3.20305942167324 -31.2892543752008 2.41877217714244 3.87504922748811 34.1571894704468 8.7041785181397 2.69724476060609 -0.405089195745742 3 "SSP3-RCP7.0"
"X.121.75.58.75.1" 1286.43134645069 -77.5789991896392 -23.8129279354277 10.4549705591996 -33.6839525281416 2.14128797712345 25.543314676258 -22.6539411684854 15.9394418266064 5.47757894753301 4 "SSP3-RCP7.0"
"X.119.75.58.25.1" 1231.43173903024 -84.764107219352 1.07638718393701 4.01764057454582 -35.8558109473278 5.63927394683085 16.5233898476008 -10.8915886295008 11.4885240017839 9.8144305052361 4 "SSP3-RCP7.0"
"X.113.25.56.25.1" 1266.91468130427 -102.911794503088 -2.79492824453102 8.02431694523218 -38.4682291626597 2.6205277326619 11.3765406659916 -9.34430407459744 9.90745059430819 10.525350107748 4 "SSP3-RCP7.0"
"X.92.25.51.25.1.1" 1175.59084544475 -122.219741478483 27.8822168664909 12.9122403808769 -40.6674739001277 1.08593124863206 -8.19282013989317 6.54315503802417 3.80467977857788 13.7644284833969 4 "SSP3-RCP7.0"
"X.72.75.52.25.1" -982.173544596041 -130.052734378446 -19.9239348379027 12.6408552967825 1.49704515286777 14.7914686735714 -34.8084333718896 -26.4773685046852 -2.71991887482182 1.96345525854775 3 "SSP3-RCP7.0"
"X10.75.63.25.1" -1077.11200014138 -310.974256713406 -64.2530810538956 18.2778559041405 -21.0476451666819 1.29418494475854 22.0721713029127 24.2828748084549 0.193418288113034 0.843524166839137 3 "SSP3-RCP7.0"
"X21.25.68.25.1.1" -1055.73343268428 -291.081175326577 -49.7858927651944 17.1122208903694 -15.2528702955357 -17.7447331507773 16.8841744446769 21.7599851244504 -1.6392142915452 2.27492613554298 3 "SSP3-RCP7.0"
"X49.25.59.75.1" -1023.66825224537 -284.556480240856 -37.7180661997786 -0.748735252217946 -13.7447126724919 1.86465774058637 23.7379732833925 14.1624084669686 1.32120769264597 0.223836892822324 3 "SSP3-RCP7.0"
"X57.75.63.75.1" 1007.13010700192 -91.5511308196361 50.9737636459075 19.5693377163539 -40.2370553879521 -10.7571966423412 -16.1052763285765 4.48449239891739 8.81742907787387 6.88380711848707 4 "SSP3-RCP7.0"
"X61.25.61.75.1" 1302.92287371561 -91.2748251385941 -22.8831397145329 17.7028522503169 -34.8834544164487 -4.37408118721343 17.9396065034012 -20.2404340846619 13.5872133425008 6.71302428465654 4 "SSP3-RCP7.0"
"X75.75.57.75.1.1" 1329.30839977747 -87.0241609557309 -30.5916468177162 15.7142698036905 -35.5524358404076 -0.883768357393299 23.1083939959587 -24.7016809647483 16.0293181844828 5.16060895545724 4 "SSP3-RCP7.0"
"X88.75.57.25.1" 1332.78340805178 -78.7865237530503 -35.7748565702094 15.7635994863209 -35.1344106307738 0.571673716933191 27.0230182624173 -27.2805754772892 17.2280678164506 4.38509589876522 4 "SSP3-RCP7.0"
"X.153.75.64.75.1" 771.814220842681 -90.3685815978895 76.3673682958115 -16.7392854605411 -23.6587139229925 5.86724958154302 -9.90751878608945 17.1600316450198 10.7723718809806 9.14032469246169 4 "SSP3-RCP7.0"
"X.141.75.66.25.1.1" -1117.77157889444 -393.357143298487 -103.102918667968 40.4684972045817 -37.6610855939959 15.3194624336873 10.7529118537805 27.1919414976377 1.19942623706207 -1.21145623561115 3 "SSP3-RCP7.0"
"X.131.75.58.75.1" -283.7228354005 18.5860909050561 163.78147509014 -143.556356051764 51.4673538245423 2.63431151264688 49.483267339999 -5.33050326906543 4.94984556505107 5.60326896389916 2 "SSP3-RCP7.0"
"X.113.25.58.75.1" 1259.85520388642 -84.3658221951859 -19.1856816562715 7.27552334319606 -26.9195274099402 0.301144232237286 16.6956506716424 -15.8157798362319 17.6595824566564 8.5313900100829 4 "SSP3-RCP7.0"
"X.95.25.56.75.1" 759.018571742225 -88.6489013594573 92.4129025032788 14.0499688621864 -37.6081357464813 -9.54059158897311 -35.0983703233092 18.8589264579541 15.1096236392973 3.28418076848325 4 "SSP3-RCP7.0"
"X.78.25.51.25.1" 918.293560812 -128.934456969072 76.9562820522719 9.38131360387555 -39.5403603856154 5.7616728771825 -33.7472650757723 29.3889582122751 9.01462805454018 8.99249511123098 4 "SSP3-RCP7.0"
"X.72.75.54.25.1" -999.593778341953 -180.522790465422 -10.4670826945432 16.6741516463759 5.90330134014325 -52.1127031559428 12.0776652152224 3.77050429062184 -0.788100470484168 2.9620996810159 3 "SSP3-RCP7.0"
"X.62.25.52.75.1" -1038.82373477895 -254.435234512898 -45.7618586387351 30.0775716122759 -9.3801132004731 -35.7545657946228 10.2521488870901 11.3206664504026 -0.944650741849493 2.80126799236923 3 "SSP3-RCP7.0"
"X28.25.64.25.1" 847.618828948263 71.5490630137776 -75.194573778133 -41.423571530387 14.4563532704327 -11.8090545321853 7.76541806114532 -3.09392593913767 -9.91717007952949 18.2743901938935 4 "SSP3-RCP7.0"
"X34.25.63.25.1" -1048.36313151983 -270.745267823024 -56.2060205275607 10.12100773128 -15.421588400096 25.6053279227761 -6.47684065760602 -1.31693996974133 0.461591963247062 3.03483143429462 3 "SSP3-RCP7.0"
"X36.75.61.75.1" 1146.47307916864 -4.47936985428456 -67.4549956422382 -12.8688770236431 -0.400535665764507 -1.13036049413983 19.0184279318951 -15.6723617897673 5.31380222372403 12.4084241017194 4 "SSP3-RCP7.0"
"X40.75.64.25.1.1" 64.7028721700246 472.312554044147 72.9641144157525 107.511915316708 -13.758738073912 49.8651987690027 16.5865220770895 7.8926456179176 -6.00583232975904 -1.02998546200772 2 "SSP3-RCP7.0"
"X41.75.62.25.1" 1184.90152488751 -98.2159388872221 0.937845177943547 4.63948801491349 -25.7738948286252 -1.88713313291846 4.66586145756567 -5.64094808905482 12.5175555150302 11.3377941933452 4 "SSP3-RCP7.0"
"X45.25.64.75.1" -1093.39081886071 -346.575838274498 -83.8455936990049 30.5441976583373 -28.852268890187 7.58120255742833 14.475073250911 25.0753318364462 0.0987273499458539 1.29596962892047 3 "SSP3-RCP7.0"
"X46.25.61.75.1" -1021.46202396767 -255.083621091463 -25.1309724137502 -11.1092915314533 -3.76043836799154 -9.77491758528509 23.9666139326789 14.2413255171797 -0.951443209536895 3.76035194135365 3 "SSP3-RCP7.0"
"X51.25.65.75.1.1" -1059.21878275797 -304.158541701265 -60.3938422626884 15.0475967758871 -17.5238518150162 -0.118469647425595 19.8614020768054 19.5021176099621 0.237727863292668 1.85933753944003 3 "SSP3-RCP7.0"
"X69.25.61.75.1" 1283.31648576444 -92.0875903243369 -23.2574454634119 16.311652350809 -26.4272645748906 -6.45403444295401 11.5943399153818 -15.6587192440903 16.3222850930598 8.42314233062384 4 "SSP3-RCP7.0"
"X82.25.58.75.1.1" 1263.52137875717 -99.396915011346 -13.3293210948314 11.3973602208726 -28.7280544087279 -4.09200682904466 8.98189099486731 -11.2379110311653 15.1519474150202 10.1237408860133 4 "SSP3-RCP7.0"
"X91.25.59.75.1" 765.453971990923 -91.1833522428501 106.837095364083 -13.6699794065834 -29.3625953345345 6.96833934657822 -26.458697842901 32.2937720555211 8.75439588993891 9.37922109559726 4 "SSP3-RCP7.0"
"X137.75.51.25.1" 261.84697296994 -106.971068813942 137.84519800899 -39.0331532457997 -37.529533418126 23.2911242745228 -19.1733019474097 22.8071050356971 20.9368944064177 -2.8802965685539 2 "SSP3-RCP7.0"
"X.155.75.61.25.1.1" 99.772554532932 -91.8007302697295 115.048332358311 -53.2393748364674 -9.51370705400541 14.9946980567971 -3.70377322060684 19.524432817576 16.7232180062132 1.80297559565283 2 "SSP3-RCP7.0"
"X.124.75.64.75.1" 1080.32758122491 -82.8832942456719 15.0021743873606 0.533348336066296 -16.1971145191411 -1.40428893668321 -0.44844071095432 1.43376074143737 15.8360027182801 11.223660905318 4 "SSP3-RCP7.0"
"X.124.25.58.25.1" -1112.90335340866 -369.819631140806 -92.9818346355533 30.6008588329665 -33.6168490424296 26.4063025087915 11.7046197364353 24.7407085727155 1.46822273541299 0.143381331685694 3 "SSP3-RCP7.0"
"X.123.25.61.75.1" 960.602566950646 -68.5430552402073 35.5886236126609 -17.8395395420794 -11.0327681009567 4.64781089243096 5.45553223910012 5.77097428548457 13.49934683313 14.0438667232907 4 "SSP3-RCP7.0"
"X.118.25.63.25.1" 777.963548884938 -67.7492469231504 70.8762980549239 -19.8631779726834 -9.01259652996569 -9.72091567724034 -9.69832858801413 9.97762722902002 13.3163456329381 10.0800381567461 4 "SSP3-RCP7.0"
"X.114.25.56.75.1" 1254.3564595307 -68.5235951652923 -25.7637331865198 5.09153380953208 -17.5224811135641 6.19910118489852 18.2264211297718 -11.5242988898644 21.3448279401937 9.72338316421094 4 "SSP3-RCP7.0"
"X.105.25.55.25.1" 1112.16645078274 -82.147785296505 9.63377813266177 -4.916089737239 -7.75754310629704 1.20699353858334 -1.92622106550825 6.79881918523174 15.4340584204293 14.2642056871349 4 "SSP3-RCP7.0"
"X.102.75.53.25.1" 1308.54950205357 -83.9957346553863 -38.6120498191687 9.97599589583895 -19.605626390079 -0.0576894600238371 17.5967462295301 -18.0074917541618 22.8258236740633 8.16323180740536 4 "SSP3-RCP7.0"
"X.93.75.50.25.1" 1312.21097105175 -70.065709119241 -47.6258222366101 10.4457604674254 -17.0402918914367 1.83353883619897 23.2921984376053 -21.4039511853616 24.5322477835991 6.54942620096821 4 "SSP3-RCP7.0"
"X.69.25.49.25.1" -775.120117432071 -139.807121446093 85.8472212847272 -70.8061976514225 8.63663770193037 13.4435729070096 23.2250137894172 -12.7866561589452 13.6875838432351 -4.33391555906018 3 "SSP3-RCP7.0"
"X.61.25.51.75.1" -1033.58327073932 -230.490743757635 -57.1636464540705 35.6171517061416 -12.9645176736158 6.06013975387515 -31.4870709659541 -18.53080572197 -1.14058082870048 2.3116734831904 3 "SSP3-RCP7.0"
"X32.75.62.75.1" -840.08338031462 456.565339848433 13.1653367915476 111.580926553003 27.1352421379818 23.4063245776496 39.1949433668518 15.269698515246 4.0989134064525 3.60310819684697 1 "SSP3-RCP7.0"
"X42.75.62.25.1" 1208.63779621336 -73.5960220316634 -32.9899971414936 -0.732034312142275 -9.30768335163309 -3.67386562384201 9.45108579404493 -10.4024568864979 15.0110259457817 10.7668673617095 4 "SSP3-RCP7.0"
"X44.25.64.75.1" 1154.47137237007 -99.8878478853836 1.77705026940885 9.31422155422949 -21.3961002897215 -3.79808586817007 -2.40642590470348 -1.56437120070992 16.7623173612404 11.2458029070911 4 "SSP3-RCP7.0"
"X48.25.64.75.1" -1071.6168873972 -304.120896843053 -62.5645442867495 15.7897934065617 -19.5109738901508 8.88681078793258 15.4258737252329 18.9642818801402 0.256442649852149 2.70929557122486 3 "SSP3-RCP7.0"
"X55.25.65.75.1.1" -314.30945885771 566.546770147391 88.1324231228149 112.80189149664 0.262926752561461 35.7872949441234 15.7191308875369 -0.3155313440665 -1.45215310102497 -1.65859137384146 1 "SSP3-RCP7.0"
"X58.25.59.75.1" -1015.37724873102 -259.154737452353 -30.2159190489858 -10.6156392994991 -5.29404669842768 1.85470852868692 21.5256387893759 10.4878388686206 0.672730449827178 2.71003338169761 3 "SSP3-RCP7.0"
"X61.25.57.25.1" 1301.35769604919 -76.8372758315438 -43.1481462961277 8.63826318022576 -19.136448716256 -0.40548381032404 19.6402320436523 -19.3013892874257 22.7314398351965 8.08906232698892 4 "SSP3-RCP7.0"
"X66.25.58.75.1" 1139.90926316491 4.33044400982527 -99.5867823102648 -4.2262043904041 70.9789041199849 1.17577712588658 7.90657957180065 -5.71236828252294 -7.41756705616749 -8.38610324270756 4 "SSP3-RCP7.0"
"X69.25.64.75.1" 896.815269669106 -71.3728505130302 62.8520129741181 11.965263458227 -21.5798927657668 -9.14730122861683 -26.5986265629198 16.2384548618916 15.0550507975706 8.17544586399763 4 "SSP3-RCP7.0"
"X72.75.57.75.1" 1300.97613757477 -85.6697740152224 -39.1682941015584 11.0190026432097 -18.6905953975623 -4.42581588118651 15.5106577203758 -19.1135259175168 22.0043474419871 8.08646122458794 4 "SSP3-RCP7.0"
"X73.75.57.25.1.1" 1279.56233240934 -89.2651362415753 -30.3715755629561 9.70632117430025 -18.773158309983 -2.16148094640016 11.7348319960316 -13.2457225716098 19.3982930451078 10.1398152178447 4 "SSP3-RCP7.0"
"X76.75.63.75.1" 470.515222126032 -91.0509147100817 101.122968151502 -10.4600600871369 -28.0357217108018 1.01938055436995 -28.5781319482008 17.2805742787987 19.5382311344 3.42669399768472 2 "SSP3-RCP7.0"
"X89.25.60.25.1" 180.029691111869 -28.5654000314838 161.239862540045 -52.8898831629864 -0.61486331059752 -16.1094714994639 -19.6027591223996 19.5864217933246 16.4301367858263 0.969177911198636 2 "SSP3-RCP7.0"
"X89.75.57.75.1" 1234.65247957986 -99.7983725370415 -7.02282477547313 9.96980448029531 -21.1124696303737 -3.64888525547179 0.289098247856047 -2.6553013236612 15.5644251341067 13.6787270328646 4 "SSP3-RCP7.0"
"X.157.75.64.75.1" -770.703487134844 -122.879882398189 71.9221718503313 -62.8273291307049 19.4565451006301 2.6141115830003 20.6318025060164 -8.96164217974541 9.6499580251568 -2.15338339717296 3 "SSP3-RCP7.0"
"X.113.75.57.25.1" 1115.59867662175 -91.1626999224088 10.0365270052632 -3.82639262371745 -12.4410603867244 5.74739279921607 -4.0908297292283 8.22862835856222 17.8470276287909 12.3151425457034 4 "SSP3-RCP7.0"
"X.112.75.60.75.1" 83.2808717731741 476.420413657414 72.8586404618883 108.869831361653 -14.8340787541624 49.700306478695 16.3415144473346 6.94828817654548 -5.92108325358154 -1.10533682680188 2 "SSP3-RCP7.0"
"X.91.75.51.75.1" 490.248748366337 -117.769961097665 132.121311487892 -24.4653848975943 -30.5433498024441 24.1072150001703 -46.0891539061743 49.0625294096185 24.829983243657 -4.90501603224323 2 "SSP3-RCP7.0"
"X.90.75.52.25.1.1" 446.437385990494 -142.185789402334 116.142936450315 -14.9761825826176 -37.0153084691306 29.8416426750844 -46.4580252438534 45.156443784192 27.4291155230343 -7.47125545394187 2 "SSP3-RCP7.0"
"X.65.25.52.75.1" -946.459706166579 -170.26338230404 12.8221200537965 -19.4714198494557 15.9247400844897 -27.0730903715116 15.1339705163758 -8.78078929305541 1.76114216489056 1.19347466542268 3 "SSP3-RCP7.0"
"X.62.75.52.25.1" -1022.44485866149 -222.71467515963 -37.1642348859102 30.5760363161647 -4.38884861502262 -36.8118972165293 0.267088892813136 0.077510960567828 -0.257621121063818 3.13932938034655 3 "SSP3-RCP7.0"
"X28.25.64.75.1" -876.57541843137 440.81720707844 -0.552014735808075 119.934433945865 22.2423738918762 25.7025151056983 37.2448676361921 18.593531403938 4.24512958341558 3.41226618132605 1 "SSP3-RCP7.0"
"X33.75.63.25.1.1" -1032.40355269274 -266.610671101461 -44.6753363462872 -0.851140324998552 -12.3661168507969 9.85195109382987 13.6886115709893 10.6121407197565 1.12583066761488 1.99907057189211 3 "SSP3-RCP7.0"
"X46.25.65.25.1" 1134.98006925663 -88.3328207742768 3.56271330409161 7.3128330400484 -11.7984658316813 -5.1549702034716 -7.04331938779939 3.04745028245633 18.5624108482236 10.9923648911779 4 "SSP3-RCP7.0"
"X54.75.62.25.1" -1033.89807980226 -276.594428720859 -54.8025556028285 11.0644784715624 -13.7726674689279 6.83504358030615 1.25085480554722 3.0525997361749 0.048061493012872 3.88840353616273 3 "SSP3-RCP7.0"
"X.95.25.53.25.1.1" 1126.88470074601 -41.8089778554174 -56.2607759892617 -3.92589892001564 51.2401065342886 0.973268065322974 -9.12475944344437 11.2858942843756 2.53659873713318 0.281711806609596 4 "SSP3-RCP7.0"
"X.94.25.50.25.1" 1249.33211562897 -70.2921237248126 -44.334331722534 2.67408645305235 2.77906392610634 0.785102003377775 7.78346935935818 -6.27623605300268 19.8659019035829 10.4788864077516 4 "SSP3-RCP7.0"
"X.60.25.50.75.1" -976.506278689138 -172.999079128998 30.4266578176174 -56.6371043825115 17.4843359637014 18.1085070088155 25.4952548997408 -6.19737220575287 3.9429071960948 -0.0194122598310069 3 "SSP3-RCP7.0"
"X47.25.64.75.1" 915.103921310167 -81.1733672004594 39.4506974900025 5.63723642547003 -6.0032154493588 -5.1110336237209 -26.7059298453376 19.4524932978649 18.3560752811115 8.33588213322121 4 "SSP3-RCP7.0"
"X54.25.61.75.1" 1201.41254178521 -80.3333158796691 -24.2333659765515 4.72470076509916 -0.563698105790171 -3.6318996307977 0.0332586521514995 -1.66545039689464 20.2012349183573 10.5480558701909 4 "SSP3-RCP7.0"
"X63.75.58.25.1" 1181.42028889729 9.85130269318558 -107.005852558144 -2.93470671726933 67.0410579263289 4.98261300240059 15.7418870824228 -10.6067263304432 1.66110804989372 -10.3468434662739 4 "SSP3-RCP7.0"
"X72.25.61.25.1" 971.694156007104 -84.889280616267 37.6826041092866 8.78089795067062 -4.08499584078468 -8.70458699328741 -29.1678258188965 21.1109152242263 16.2431505709466 9.62557594201416 4 "SSP3-RCP7.0"
"X89.75.57.25.1" 1273.35287964032 -74.3853976094255 -48.721844755206 6.93662959377709 -0.0315656883329744 -1.9810743462739 10.8755871744466 -11.9337496631669 24.4569218394325 7.53632629261775 4 "SSP3-RCP7.0"
"X.123.75.57.75.1" -780.502890768156 -19.8481496021285 141.603142882533 -142.902830900234 55.5338582044792 25.6526999458727 44.6633823719388 -15.8103736907665 8.53197366633835 -0.963040374404458 3 "SSP3-RCP7.0"
"X.91.75.51.25.1" -185.350427501379 483.678210501334 99.833730936338 106.516948789405 -21.2238165284129 51.566166864466 10.8619217433485 7.97082009176688 -0.437493863825918 -6.46869578461976 1 "SSP3-RCP7.0"
"X.91.25.49.25.1" 1179.01371637917 -88.869607478222 -17.9938356389044 2.40621903640493 6.13644111639964 2.11218978780387 -9.11019300003223 10.7186786204717 16.5955144601898 12.9525563697362 4 "SSP3-RCP7.0"
"X.90.75.49.25.1" 875.831161855766 -109.633443579986 57.6168239198508 -7.96402859852756 -3.67638863862238 22.0797816636326 -39.0573482933538 49.050275831306 13.1245454639284 10.5000516054772 4 "SSP3-RCP7.0"
"X.87.25.50.25.1" 1150.62306324041 -91.1772942390345 -11.8665260531572 1.56049012088962 5.52260984129631 5.24948195274708 -11.7049119593798 14.7637388212757 15.9744261679191 12.6647521731543 4 "SSP3-RCP7.0"
"X32.75.64.75.1" -1067.36768993445 -299.367242358222 -75.9149835703074 32.5111902142636 -22.2157456177398 13.041293594081 -3.81932969947699 4.91294795382796 1.09650303185717 2.13656574708775 3 "SSP3-RCP7.0"
"X36.25.62.25.1.1" -697.444153764437 129.322433739748 33.2685902943434 -113.585247287903 -13.3196548054514 34.4392989820423 -23.3075906633046 16.6484989433243 -9.19281619950375 9.2208554603891 3 "SSP3-RCP7.0"
"X81.75.64.25.1.1" -963.260491659854 -130.707884813604 -18.2138884525454 -5.57608137570374 1.33649663178186 39.8751717051481 -27.2224802698396 -22.9024896619814 -1.79914054443378 -0.0834840120847446 3 "SSP3-RCP7.0"
"X98.75.57.75.1" 1202.31574534644 -66.1070974987625 -38.5070505278322 4.06897233773062 10.3242944291217 -1.05199890455758 3.73178618327394 -2.5467154570165 21.6108102436305 7.89322704346958 4 "SSP3-RCP7.0"
"X139.25.51.25.1" -550.286940120569 514.950877914223 81.5662901430202 91.8731919689901 9.93574426469609 39.8942836083212 30.0126961562182 -0.0995686208164894 1.52600063286662 -0.997645734666216 1 "SSP3-RCP7.0"
"X139.75.51.25.1" 387.656373937632 -91.082494383794 98.8643542220349 -29.3870513720253 -2.61735614445249 14.7622292857213 -33.5986438216141 31.8754557381298 24.7420227441268 -4.49957462394638 2 "SSP3-RCP7.0"
"X141.25.52.75.1" 1067.89145345449 -76.1506972903686 -12.6630818697009 -3.75312913187272 9.156357768819 4.27772157190776 -3.91572393435607 9.15527159105298 17.703232331131 10.3613453711973 4 "SSP3-RCP7.0"
"X.158.75.60.75.1" -1068.93409359857 -305.610599233296 -68.7184719672942 19.3646913553266 -21.3882870719644 22.1921362657101 -6.08646599184645 3.66545389660386 0.395676715918134 2.71064164780313 3 "SSP3-RCP7.0"
"X.156.75.64.25.1" -809.329046949308 -101.280397845826 74.7600084207019 -79.4847836364069 31.9722680817142 17.5923118112662 18.8942134609467 -9.89882634426205 7.39732363269473 -3.34536601822038 3 "SSP3-RCP7.0"
"X.132.25.61.75.1" -355.294440686143 34.5501458322393 155.025332362724 -140.882133558673 63.3273601989515 16.1565470392872 34.5068632023375 -3.40086604915728 7.41524074301684 2.95462948010407 2 "SSP3-RCP7.0"
"X.126.75.60.25.1" 306.432573669456 -56.3403888489491 94.2919733916351 -62.2493007465008 20.0897950405694 26.9232378607273 -10.3028075464377 28.6978209849364 16.4739893473761 2.74919956093066 2 "SSP3-RCP7.0"
"X.123.25.59.25.1.1" 1155.97359899298 -48.4790530059045 -34.1862319235239 -5.95770369428737 19.6480654857459 6.00349915303077 4.83887221308042 2.45581560783749 20.4447243326915 7.72295863420319 4 "SSP3-RCP7.0"
"X.100.25.54.75.1" 1168.77371213646 -63.7860704658183 -34.5964197404155 0.663650532877975 18.5026344153616 -1.57817727218566 -2.29847399624958 2.50143730654022 19.2751059479296 7.53093590721509 4 "SSP3-RCP7.0"
"X.92.75.52.25.1.1" 362.557292811341 -98.8835620743202 121.592597487577 -34.3756124162304 -6.07098257292211 29.7161607142223 -50.3601174810924 54.4305958504269 28.8164986014335 -12.0471697426258 2 "SSP3-RCP7.0"
"X.82.75.54.75.1" 1017.7526759539 -68.8035915037199 1.85182722510602 -5.75584720834533 17.7473632758208 3.8370549708777 -14.442962062513 19.093386795564 14.9561090212584 8.8122782920551 4 "SSP3-RCP7.0"
"X.75.25.49.75.1" -993.541949399118 -192.537871267237 -26.1523168871855 -13.0453042714869 -3.05507572215761 47.8917355716984 -19.515212638849 -18.572856403276 -0.0504756729947073 -0.87403288187907 3 "SSP3-RCP7.0"
"X20.75.67.75.1" -1077.83443218587 -301.935407524001 -74.902151715536 33.0522829242727 -23.7335377680822 18.1491405548824 -11.5330742764995 2.88292206909732 0.912961761147995 1.62363764965619 3 "SSP3-RCP7.0"
