"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"64.25/57.75/Control" -1609.68329884893 -38.4782069640165 -11.120102241934 -0.125728516891849 -4.81500888750577 -12.8919550588157 4.28693489849479 0.393065366763203
"81.75/64.25/Control" -1274.95261615803 420.923319331045 -35.6029033272371 -14.0750698856003 44.8527668903265 42.5106812006747 7.01151212985976 1.09294507637699
"82.75/57.25/Control" -2302.96756748725 72.4594245544409 -54.4151968571075 1.63083088928489 -0.86295558395473 -0.869288728427025 7.84467850765857 -9.12347421561201
"92.75/58.75/Control" -1843.53954088053 -156.950100989385 -61.6954729342437 -36.6720221911906 25.7313755243882 13.269830727449 18.7331887604034 -2.06540644470211
"94.25/56.75/Control" -3085.86800387436 -137.753196316587 -75.1585133637327 -27.8982460029321 11.1096176090865 -7.15290191714194 15.6176600039409 -2.33090776251103
"94.75/54.75/Control" -1687.06356217847 29.950901132747 -99.3962853359425 -32.356087809544 40.0270053116884 3.34340145697088 8.50550842368537 -4.75286220696212
"95.75/58.75/Control" -3088.26990993582 -162.482826808717 -43.7819015464924 -30.8107366878562 25.1316855834688 12.6658655916885 15.4973641343343 -0.980442253848937
"142.75/49.25/Control" 1516.03496240133 118.734843225954 89.7588499377197 54.5427450644068 46.155289540999 -22.3250548079054 3.8562638837807 15.4207012575283
"-155.75/58.25/Control" 782.288267298936 -217.344948891607 -34.4316805473983 -16.2580792630385 35.7457853503241 -32.9690293974611 9.16423497395559 3.62455584439905
"-136.25/62.75/Control" -4130.95439591025 -79.9299081858879 -13.2910933087154 -13.0708860356544 38.5210492004939 13.6298800198139 8.51768659221675 3.34799692858403
"-92.25/52.25/Control" 901.935082103038 -518.571917949229 23.4332845436267 -69.4161113082869 15.3179028465799 46.0817964770741 17.5532267688644 8.74288933924346
"-74.25/53.25/Control" 1604.80399926201 -110.544033821119 9.29654676823804 -16.0943363529995 58.9238959351356 24.8983263745215 11.2795477113396 1.50931831544882
"27.75/61.75/Control" -496.538470319647 -21.6094112405219 -25.6403277788286 -20.6238286177433 -30.6271589719544 8.53072744416537 11.246722406092 -2.82114493216804
"29.75/63.75/Control" 631.565319070241 -197.467905630383 -23.9730987171636 -27.6876735847343 -6.73087122839504 16.1989724504556 25.7101144154294 -1.53736718209359
"30.25/65.25/Control" -1126.15404752073 -86.1672829505251 -33.7119877335135 -9.08804855951559 4.88682561098141 -11.5660968799959 16.0543830495279 1.16317635523412
"35.25/62.25/Control" -635.237496065245 -178.429954268454 1.45246238144981 -8.05162234712062 -11.6217702815058 0.474352926705585 18.2098226009384 2.26554289085988
"42.25/56.75/Control" -892.379996748533 212.412655341063 -6.65747909338279 21.7322391821019 -33.6349022395955 -10.591486325484 9.21596812023801 5.30322761168924
"53.25/64.75/Control" -946.764260170217 102.856593033771 -0.516442417282164 14.1232471643163 25.1793969322895 8.28157763347308 4.37917588627554 0.368440640382743
"59.75/66.25/Control" -351.934716189894 399.730852716025 14.9248372509136 23.6978010305543 53.3027791654128 22.575154115896 -4.21035788713711 4.02622928273464
"61.25/59.25/Control" -2151.80410155832 216.693049776526 16.3222143005839 26.7147116094919 0.769386033208106 -8.93151456765326 3.08955967813033 7.07829890801279
"62.75/60.75/Control" -2808.45168928759 203.769380892708 18.9590654916486 24.5164088036871 8.54600344660659 3.76019438205708 -0.0754544209002084 1.94234504225479
"69.75/59.75/Control" -1398.47880878437 12.2345638337579 -31.6772626988354 -11.7613935255573 8.38009797277918 29.4177507757812 11.8248691687282 -6.62760632833711
"78.75/60.25/Control" -1960.755511787 195.837019236786 -47.6956746703086 6.12382755291309 23.3200805696359 4.6762224966968 11.2322383208478 -1.05852687970007
"-144.25/65.75/SSP1-RCP2.6" -3960.7433366083 4.36411651433594 57.2289121736675 23.6589466269843 24.1469297608311 11.7242424966012 4.9645927142628 -0.241497343964584
"-104.25/58.25/SSP1-RCP2.6" -872.312258323328 115.911096700024 209.96763076006 -6.12940514198513 23.6751990429409 50.2393840188529 -17.4694644465875 1.81406858845849
"-75.75/53.75/SSP1-RCP2.6" 2317.55940139069 266.425290180604 -16.8194481920033 44.4123619593925 39.1381150988989 -12.4505771058642 -0.345167248854048 3.99562143557456
"-70.25/50.75/SSP1-RCP2.6" 2958.82785812166 174.670956749131 -59.2444881746954 41.2251185479506 19.2747543062987 10.2420683995025 5.04189560299326 -2.02051722251972
"-59.25/51.25/SSP1-RCP2.6" 7311.31632717994 375.828977832701 -35.8071169640163 139.026172823094 26.2089231944808 11.4833440269148 16.8895059402802 10.8995200271002
"28.25/63.25/SSP1-RCP2.6" 549.901355382888 363.539376742649 11.0156395372357 -7.5757029798045 -40.9206283699815 23.4714304560091 15.5751392204256 11.9269343101229
"33.25/62.25/SSP1-RCP2.6" -21.734351843472 189.60403098642 -47.8421397355958 -37.1660724111391 -42.6960989821283 26.0156609680945 13.053579161685 10.5674033013238
"33.75/60.25/SSP1-RCP2.6" 1448.68183317698 215.501947798135 -104.457043053571 -57.5614648636948 -49.3189342403621 22.5774513480755 8.62277807299178 10.1186825440755
"44.75/65.75/SSP1-RCP2.6" -470.101769036868 228.076006946368 87.3273193212147 10.2187269441734 -9.0971450771159 25.7079004626594 8.06616228964506 19.1369245240413
"47.25/58.75/SSP1-RCP2.6" -522.834135126658 332.379501389585 -15.0024090335848 -15.6432965349401 -31.2040302169154 -28.7330891974658 -8.42299539891848 -5.66598531994567
"70.75/61.75/SSP1-RCP2.6" 190.340845850401 299.212290337131 -15.1384735849841 -21.9846205231288 14.2597198726653 -6.24068761444548 -0.0431464129610455 10.99143035993
"71.75/61.25/SSP1-RCP2.6" -277.464429650347 231.578612912163 -16.5202395667443 -16.7619494372899 10.6129946583937 -8.17082421938827 6.84265915990107 10.7512739022125
"72.25/59.25/SSP1-RCP2.6" -391.3596968697 293.3777876286 -60.8050610460053 18.5456935917514 0.855331535008137 -23.4287651741556 7.59316533536806 4.72620720215473
"73.75/58.75/SSP1-RCP2.6" -666.209763364995 182.539264157767 -77.2147269907567 23.2007505966894 -2.80048960492899 -16.9311807149637 9.49404654427779 5.35923682853153
"-121.25/61.75/SSP1-RCP2.6" -2300.68432749169 211.148803802132 258.033070981818 -2.89468823793701 23.5577692068301 16.7881854622145 -2.03449868848587 17.4292646624256
"-113.75/60.75/SSP1-RCP2.6" -3263.9052501977 75.7384453625709 200.329063434292 30.0475245894808 10.7499751531198 33.0829719602436 -5.6043305156448 7.68492019985882
"-88.75/51.75/SSP1-RCP2.6" 987.061412006859 305.862831243407 97.5432620452196 -22.8325222170958 20.2890559750772 -38.3969166296276 -4.78146270522503 5.2706356513322
"-86.25/51.25/SSP1-RCP2.6" 2064.57849781583 260.144737019803 -26.1616393507456 23.7757130016205 20.3444370471689 -57.3830982177842 -7.12526417607689 8.67848727513541
"-82.75/50.75/SSP1-RCP2.6" 3000.2007482029 15.998670049883 -166.908638174978 69.9153884806925 12.1358568979726 -38.3586208627428 11.4856901583336 4.53181322266527
"-71.25/50.25/SSP1-RCP2.6" 4300.97397230092 111.92369421025 -72.9417791723626 80.1564999368353 25.5387998859617 5.59224637280304 7.4294272684398 -1.55491368880865
"-55.75/47.75/SSP1-RCP2.6" 12645.9278295041 111.003682625793 93.2169729812293 136.744800312645 18.5798424053747 42.0378030675174 60.0876940541708 30.7806352440001
"-53.75/47.25/SSP1-RCP2.6" 9023.30971380749 140.403340348816 21.2113121112612 82.8220019666409 -0.0503929916371783 -6.21815047552487 59.631309894079 32.8079550572092
"153.25/59.75/SSP1-RCP2.6" 627.016047487337 360.305604389496 52.8430528572724 31.8514373322531 50.0724715746191 12.1871025978478 -1.9966353880621 6.66786346848107
"-77.75/53.75/SSP1-RCP2.6" 1959.31368452588 310.728292889263 -47.6348661107105 33.9306641373332 33.464686946489 -23.8831705330157 -8.33536076548572 4.45754402878389
"24.75/61.25/SSP1-RCP2.6" -397.849837113419 196.240718210179 -99.6522522242705 -22.7476058784661 -50.1223394726895 -4.19360519433827 20.2553499506893 7.11490594142095
"28.25/62.75/SSP1-RCP2.6" 1119.58919094606 322.507567022767 6.70396991554224 26.7872827202102 -33.1656826075514 10.7007201445795 15.212656925289 12.2737897117851
"29.75/65.75/SSP1-RCP2.6" -812.109855852 313.154174465562 14.8445332222332 21.8480882700436 -6.20916188321322 2.07167695538104 2.61683773012142 14.5983850077469
"38.25/63.75/SSP1-RCP2.6" -214.731042256456 199.918317419675 26.4048925203179 -29.225978933261 -25.7013527726235 1.09301997913236 -4.40173532508224 13.4626338309152
"40.25/61.75/SSP1-RCP2.6" 1211.3893906068 292.578545964742 15.9666549023682 -64.216721373797 -14.9105036190063 -10.9336594964803 3.50929873357585 7.08141646683934
"44.75/58.75/SSP1-RCP2.6" -433.744797408474 335.431352823094 -16.6030152713743 -6.17015449077884 -36.5108135995533 -10.0823185037466 -0.979357105660638 -3.84954663840761
"53.25/60.75/SSP1-RCP2.6" 306.709198312671 438.192828357575 3.6201939986848 -52.780018578271 -18.6288985539616 -13.1468143158426 -6.93767067278913 6.36129871782046
"61.75/57.75/SSP1-RCP2.6" -1040.84945211853 391.336849926551 -79.2743999337942 -17.3668874352428 -20.0935243299384 -65.658911846427 -0.410013154136154 0.672199915809383
"66.25/61.75/SSP1-RCP2.6" -58.2743004295958 337.891151572031 -3.90081235608889 -30.2199533706864 8.78213283426875 -13.1585820113441 0.0134304188725712 0.576383054289781
"95.25/55.25/SSP1-RCP2.6" -1581.81931332791 30.8956467627425 0.227817012645106 28.2471712300771 -14.1557867939438 22.8875983853863 7.21589665180187 -0.872891971761248
"152.75/59.75/SSP1-RCP2.6" -826.130444016204 276.625075232596 40.4160797153173 25.4031991113889 49.3391674006602 -2.5007108191013 -1.64780313119509 6.72545613702019
"-99.75/56.75/SSP1-RCP2.6" -482.618067936741 210.834618856946 92.2437391245213 -9.49731201698172 16.5007135479625 35.1867672834474 -16.6779732377711 2.09845248985763
"-92.25/54.25/SSP1-RCP2.6" -879.749789209582 228.755912630167 187.808649374098 -52.4595768507757 9.48377088124485 5.70596352569283 3.29800427693319 -2.38593116156356
"-90.75/56.75/SSP1-RCP2.6" -2606.99817147737 97.8428841013542 47.6850618158346 16.8002762107998 22.4967510014833 19.6477029833041 7.66839346707683 -3.2636168214555
"-88.25/53.75/SSP1-RCP2.6" -176.195734682599 324.988938841801 49.0902449682463 -46.5110320155312 12.7494468082286 -13.3009505013592 7.45552936590306 0.69925348911913
"-86.75/54.75/SSP1-RCP2.6" -100.571211074008 369.835152131973 37.8735260265108 -46.0303543056647 20.0369164301444 -1.06345142511248 16.9892594879185 -4.11381650145349
"-85.25/50.25/SSP1-RCP2.6" 1994.1025571612 151.313533792553 -104.879021459528 19.5742151524062 1.96155969172111 -38.7082390875785 -3.11255078663928 0.0534710150851302
"-83.25/48.75/SSP1-RCP2.6" 3028.7762171505 -206.439340218745 -278.380406736146 92.710687138597 -11.1350241467699 -0.303718049740121 -1.25093965310375 2.14571966779309
"21.75/67.75/SSP1-RCP2.6" -1279.68018881197 372.613483570707 -17.5432647608303 -0.398945478221165 12.2495796036177 -37.1361315012111 0.0191565102371789 2.20984109955644
"24.75/66.75/SSP1-RCP2.6" -1078.18913633335 506.159074814331 24.8804703068577 -11.9644115577872 -13.37815885754 -31.6639871256015 4.36149068333994 4.73424925512269
"42.75/62.75/SSP1-RCP2.6" -431.855342032364 226.317576106161 51.3668102386151 -28.0418465483253 -20.9578117508124 -5.19611970910237 -1.14583912823537 2.81595823795888
"45.25/59.25/SSP1-RCP2.6" -300.944979391073 286.861343436802 -31.9833459967399 -21.1118344088295 -37.3804666639918 2.65470003560877 2.90722501049354 -5.91859194400191
"67.25/63.25/SSP1-RCP2.6" -60.6171401099006 416.936243689066 53.4775260768343 -35.1093304112921 11.1137208756559 30.7570105833035 -5.69762402410991 -4.14080727148549
"67.75/66.25/SSP1-RCP2.6" 223.037729562034 143.354155204764 -32.1263342567493 7.33692860624813 28.539614145166 36.2119458443944 3.75423553802221 3.86043462365805
"84.25/59.25/SSP1-RCP2.6" -776.85466087664 374.243657670783 -55.8999864878263 -4.99987308811686 -3.78240453699611 -1.50516664563132 3.72935017852284 5.45915565359452
"94.25/57.25/SSP1-RCP2.6" -2614.52187848512 269.366154998068 0.135397279768561 6.73388085072402 -14.232330872102 -4.94897762776886 1.78296744173098 3.52098603602048
"138.25/50.25/SSP1-RCP2.6" -45.4476483935785 106.916808614019 1.25175563360678 4.61486543186087 20.2740996743194 -26.62950209748 9.79910162948995 2.09180520428523
"138.75/48.75/SSP1-RCP2.6" 1794.20462880803 -125.810787198231 -157.4037117803 38.1484532022162 34.0846431248518 -24.9409435801266 12.5002599898005 2.54801482839776
"142.75/48.75/SSP1-RCP2.6" 2768.50941342177 -100.289178647222 -189.443974331245 5.38748190591196 5.20580426830262 -48.119365074769 -11.9843433509836 15.3773079198019
"-153.75/57.25/SSP1-RCP2.6" 23370.633053495 171.585946128585 100.0799953555 -40.7733412119368 51.727270460097 134.598578613198 74.0751899374956 -53.4282065222607
"-124.75/60.75/SSP1-RCP2.6" -2700.75188166799 102.873566856843 118.288209468718 11.6958444382987 36.4250359743403 11.8507371774566 4.20754097936063 11.1808791680069
"-118.75/59.75/SSP1-RCP2.6" -2243.07717157259 240.952214613163 197.46727012277 -5.40102189259692 9.50118109766466 31.8611785270327 -3.27564632417073 18.4118107797737
"-106.25/54.25/SSP1-RCP2.6" -1760.5727084675 112.000387248558 163.041641257977 -29.615600570703 3.13728518117899 -46.1872887249699 -11.6760713767773 10.9704134253909
"-102.25/52.25/SSP1-RCP2.6" -1290.22949027456 -32.3639712789822 35.9738045940066 0.481635492445986 -9.86950121316866 -9.56957620425222 -10.0038479538345 9.77627178248485
"-94.75/52.25/SSP1-RCP2.6" -380.103876197823 188.259150230439 132.704328842319 -28.6200185225077 -7.97273369882849 -17.1328533940552 -12.8029575358611 2.02149589110616
"-91.25/52.75/SSP1-RCP2.6" -205.503291336915 333.018970544316 203.97719515704 -46.7667519796738 10.7857100194064 -8.71263345792363 4.24839130741303 1.67344172857297
"-83.75/50.25/SSP1-RCP2.6" 2493.40562143397 56.994285263039 -193.09918086932 33.7260356286491 2.66407631014826 -34.8587873214269 -1.47398903854259 -0.634864104433368
"-78.75/49.25/SSP1-RCP2.6" 3631.19009541572 -167.094192786523 -223.142878082764 91.3110245674735 -2.30401360129087 20.6662166005527 -1.93356472938687 0.954442597903666
"16.25/62.75/SSP1-RCP2.6" -954.512623563008 324.994244441439 -63.153963366812 -55.4977477576304 -23.0656431738233 -38.6773164277365 -1.77911500768981 2.74786756470086
"50.75/57.75/SSP1-RCP2.6" -76.2519831091595 445.419379362585 -91.166048998299 -35.6484373087262 -48.1185461942375 8.71875621356887 7.85408028272016 -0.897841821475686
"58.75/63.25/SSP1-RCP2.6" 1973.76752339714 783.375094465163 121.636498586922 -11.1097523355865 35.2625114621581 8.79595541259626 -9.27182021410043 -7.15885014041487
"68.75/58.75/SSP1-RCP2.6" -1321.00847163814 265.584133951134 -137.821573275817 -12.0573329107318 -25.6503874967069 8.69126934966227 9.33017749291845 3.70159170338059
"93.75/57.25/SSP1-RCP2.6" -2255.19280248692 293.677002822022 -17.2367331971903 9.37537772196506 -17.0794906669851 -4.96162478705084 -0.240439935696492 3.31758538488729
"97.75/55.25/SSP1-RCP2.6" -1289.51428762514 46.9640795463659 -28.0974498660156 -0.146199679017381 -1.74122320435027 22.524996250033 6.06674220593289 -5.23554949065292
"-124.25/61.75/SSP1-RCP2.6" -4082.31338973344 114.409307664984 95.1556029337858 9.27089982214907 36.2251249799424 9.41568117589279 -2.64216900757875 9.30202601810745
"-115.75/57.75/SSP1-RCP2.6" -1432.22599316077 82.0289861204666 -59.5933039120292 61.9610205782755 -1.26774665010953 -6.0089244498008 -3.7486372666324 19.7249505257522
"-109.25/58.25/SSP1-RCP2.6" -1559.32164093897 230.728402961203 129.601360027183 39.1465952186653 3.54101088046834 30.3029848123779 -24.0830086191637 5.51392738631353
"-97.25/54.25/SSP1-RCP2.6" -1205.94817286501 170.633502343176 72.9300544098249 -45.0757902744285 -13.4901316065015 23.3995164760344 -3.27192245055642 -5.66933397037835
"-97.25/55.25/SSP1-RCP2.6" -770.168285259366 129.938509438617 40.7093379397455 -18.8973429566999 -3.20378945721364 41.8353000675562 -14.2011942285407 -6.58475180797026
"-86.75/51.25/SSP1-RCP2.6" 1829.31995709775 382.809312406628 -55.9329194060371 -16.340147183577 7.28576640576502 -29.3369651214153 -11.1543316638962 -0.147160428534265
"-84.75/48.25/SSP1-RCP2.6" 5377.77515944418 -197.103122614027 -322.446914531494 111.032994472535 0.604824013004803 -12.0061774015056 -4.39451882054497 4.4717359676877
"-72.25/48.75/SSP1-RCP2.6" 3613.65558777783 -10.9461274167583 -99.808310513357 48.7121961516823 -0.287485669292729 -31.2498993395967 -13.8626210807656 -5.54031202654957
"16.75/62.75/SSP1-RCP2.6" -666.856841027234 366.573212592128 -65.9181065392728 -62.9872604771298 -26.8050319110219 -16.354007260225 2.72804520135305 -0.347417796651517
"25.25/65.75/SSP1-RCP2.6" -112.604495000761 449.884623137588 -66.6298530642629 -26.9700427197573 -31.4902342442107 13.958111901201 3.37433839662615 4.41522287886064
"27.25/65.75/SSP1-RCP2.6" -57.8854751577051 454.236275522668 -58.4333484257714 -7.94049151782179 -20.2223729094795 12.1183312608989 -1.60342031064779 7.04717427529356
"38.25/66.25/SSP1-RCP2.6" -1074.71865169808 388.921466978137 77.9598377644584 15.041045991287 -15.8562185914627 3.99477237558671 -13.4003633156733 11.1239654606712
"48.25/57.75/SSP1-RCP2.6" -615.975382123575 448.544655169461 -15.746568381224 -30.2881799607864 -48.2745377433853 -0.756351577378167 8.49570617448809 -9.79599969953193
"53.75/63.25/SSP1-RCP2.6" -248.966017878529 548.644084002042 111.871970386722 -3.65149088310015 -2.05031770119752 1.08312178494101 0.848039058132477 -6.67835618698364
"67.25/62.25/SSP1-RCP2.6" 305.334462553716 514.745404580174 29.5110038405012 -52.9592650503301 0.72131203214704 35.7838965052348 -1.13646571380789 -6.2684388018939
"78.25/59.25/SSP1-RCP2.6" -976.71942405248 284.405062413396 -106.288201015228 14.2339844232595 -10.7157338280956 8.22881438870514 3.87014975220001 4.38082400193086
"78.75/58.25/SSP1-RCP2.6" -1192.79511209122 336.715509421287 -71.7543238290876 12.6449731246245 -9.52898269344199 -11.2884109240716 4.53035947931702 7.85350964653964
"79.25/65.25/SSP1-RCP2.6" 768.539706013183 284.490108139981 -49.0033442360428 -10.8009716280716 28.3114399052377 49.5700013409776 -8.17259122899888 2.96718661981777
"79.75/64.25/SSP1-RCP2.6" -60.6530523377407 333.442391722082 -1.03633212326071 -9.92738561453633 24.914182329095 34.1107252761188 -7.04216497294042 1.79171356785263
"140.75/53.25/SSP1-RCP2.6" 2401.37010019906 341.240516317437 -7.01181480994887 37.6511908780071 40.3747933792885 -68.5705948111411 22.9803125260153 1.35483034929529
"163.75/58.75/SSP1-RCP2.6" 2047.53027277639 308.062789816866 21.2097789076633 -30.1337232940261 29.1201218359811 -18.8095495295961 -14.2258560158509 1.61905329240664
"-161.25/62.75/SSP1-RCP2.6" -745.852926265102 -143.982710041921 -229.458125153062 36.1504157912138 5.80306802354026 23.889688966411 7.67618470033855 6.38053780968984
"-157.25/63.75/SSP1-RCP2.6" -2102.07978764716 -74.4321642251115 -110.173376484824 26.2032186680355 18.0742327782661 4.49773172447322 18.0540957627864 7.90120926556762
"-114.25/57.25/SSP1-RCP2.6" -1350.40734269252 80.0565700641035 -68.0618544898064 58.6202600115736 0.784595924461914 -36.5183528278343 -5.02083050072931 12.5727549434542
"-107.25/54.25/SSP1-RCP2.6" -2323.52720278495 109.709688447957 109.259116603482 -46.9174387828109 -14.6022818187053 -27.6924224248298 -5.78674157656204 6.17772006940156
"-105.75/59.25/SSP1-RCP2.6" -1830.16309563899 200.307568762228 178.456011039612 23.3758659656517 17.0966616891717 67.4810706804986 -18.8727106032059 -2.75235314301386
"-65.25/50.75/SSP1-RCP2.6" 5943.98091880842 341.108074765075 -93.0981547716951 94.7637928743045 39.3916027566706 -20.7700955277913 14.9964118337248 -10.3088158913434
"23.75/62.75/SSP1-RCP2.6" -1049.61978037786 197.578159854701 -132.526549797447 18.0779136178183 -55.6192075468743 29.6342394397937 1.01081319398778 2.92623055917361
"23.75/63.75/SSP1-RCP2.6" -1027.84863322524 260.761115960293 -116.603508759811 24.5454917444261 -48.5521202306669 25.5171158381841 5.31021658819098 -0.137075523455628
"33.25/66.25/SSP1-RCP2.6" -710.5111193498 501.439468472755 72.4729602522635 13.2078532703978 -21.375981937463 22.3699274187379 -13.0355562257574 4.39610544996212
"45.75/57.25/SSP1-RCP2.6" 67.1453687225384 558.717167401286 18.1955947820319 -46.5270253993472 -47.4333809821228 -6.85612907157048 16.8770214183692 -16.4064577704472
"52.25/61.25/SSP1-RCP2.6" -297.215564605619 431.46345526066 31.7328224588744 -44.1209722504045 -28.5363038023808 25.2396801309848 2.53329520800234 -3.67416194097291
"53.75/63.75/SSP1-RCP2.6" -410.677133666265 463.594299652862 72.4461517063532 14.4386306032994 -0.177049407982248 -0.363096039638639 -0.20762448150681 -7.36173553271899
"61.75/61.25/SSP1-RCP2.6" -1212.70125684604 420.40035567972 -91.3464202742488 -43.757499863228 -20.6509913882293 24.977653054946 11.3150886801111 -8.85515494642682
"62.25/62.25/SSP1-RCP2.6" -1070.61712009185 464.494929452749 -59.9343808782095 -23.4824642461016 -10.2001759989944 33.3183510833888 7.50459284047268 -10.9666664511627
"69.25/62.25/SSP1-RCP2.6" 255.332976083107 430.495422167645 -30.7300537588425 -46.1279645473177 -3.99409411528641 56.2150869329376 -6.44137126616583 -4.67656617313993
"79.25/62.75/SSP1-RCP2.6" -672.514984822462 315.638771320569 -54.8834112961195 15.4695140853909 17.3773239351303 12.8313177967723 -3.61950272495312 2.30023593750277
"92.25/57.25/SSP1-RCP2.6" -1637.14621134503 343.144539504909 -32.7263934872221 15.4490522732833 -16.1260067854992 -0.844964349712988 -4.71805875568858 7.16653299623459
"101.75/52.75/SSP1-RCP2.6" -1088.7620929594 0.706947546384852 -106.73267721302 7.21231873820252 12.7209759246296 -15.2849735394803 -9.22970664556594 -1.82489807913969
"-152.25/66.25/SSP1-RCP2.6" -2494.60602704949 43.0669046664628 27.9724503939515 16.4869009137893 25.63367816503 34.3697121850725 14.1026521104465 5.23566247042305
"-144.75/62.25/SSP1-RCP2.6" -2928.33612932304 -111.608155139647 -15.7131987517941 22.9974632098703 30.3942343935779 10.0502988253236 0.0174209884317168 1.77318196636239
"-133.75/59.75/SSP1-RCP2.6" -2928.03455654837 23.6348509930524 55.3700768559116 19.8596447206353 -3.75732251401237 35.1794099190471 5.33021076970054 2.67730778731357
"-124.25/58.75/SSP1-RCP2.6" 350.046764268891 309.943994031515 180.959090404896 37.8025952621834 13.7508210510768 14.0257903751244 -8.96052823507939 31.4892632718991
"-110.75/59.25/SSP1-RCP2.6" -2513.70472197923 196.464751466575 81.0704887283049 61.1337514485359 4.513418397758 16.7280911946285 -17.5056162181418 -0.189201454840128
"-105.75/55.25/SSP1-RCP2.6" -950.054912707778 147.562203312718 124.75394013515 -28.4379852621185 -5.04780584374283 4.74673128577261 -25.8894434836258 10.9942822696244
"-104.25/55.75/SSP1-RCP2.6" -843.79118983542 94.0909922206531 93.800603649049 -3.71116054544014 0.852979544628259 26.398648675818 -32.7971069097863 13.0245250158794
"-93.75/51.75/SSP1-RCP2.6" 840.462545968042 297.864908159837 170.648612857639 -30.5947259741365 -3.60054277033762 -16.0504443401944 -13.5042462951381 -3.26540690224341
"-91.25/55.25/SSP1-RCP2.6" -949.377129501799 279.810677732467 125.388403157746 -22.2370961733753 12.6991886053917 18.1947524372374 15.139138975991 -6.10815445150052
"-79.25/54.25/SSP1-RCP2.6" 712.901627744117 240.951006392182 -124.532669150282 6.36303483360863 11.3365693649926 1.36357824840566 -5.47924758031242 -3.92994868305056
"15.75/61.25/SSP1-RCP2.6" -538.567717155556 338.823029499249 -83.5011412341985 -88.868733629465 -36.0231409305794 -6.37688539947702 11.802909735825 -3.53000116363777
"39.25/66.75/SSP1-RCP2.6" -1519.18338512916 403.313151732743 37.8779138711699 13.9905469232372 -19.6086096430306 29.4136522320661 -17.6468861748545 2.64805093763027
"49.75/60.25/SSP1-RCP2.6" 42.1547371375699 224.580560810466 -58.979889385665 -32.3702954999436 -36.975868777482 33.9206261336723 6.26790514103847 -3.49103149129975
"65.25/60.75/SSP1-RCP2.6" -1990.47905180898 297.704278271997 -64.4119298980214 -46.9244016337233 -26.460986711475 31.5922671866006 13.0704901587209 -5.71865963174149
"77.25/64.25/SSP1-RCP2.6" 206.205191068925 308.754501348294 35.9130254986866 -13.4453661854232 31.3636002168399 23.9609162807748 -13.1882114726213 0.549309129368572
"80.25/65.25/SSP1-RCP2.6" 183.508147062249 274.886540536139 -34.9246382829767 13.3512502587114 34.641869276129 21.0383268092282 -13.3308287303506 4.28138199256084
"88.25/57.75/SSP1-RCP2.6" -1534.01437964239 445.812245179117 -6.68420509095437 -16.5313064179803 -15.5287000196969 -5.56936585410411 -2.94076916616921 6.20302251436076
"139.75/48.25/SSP1-RCP2.6" 1605.68034986133 -57.8445945572353 -118.811393626969 -3.24181567469977 6.04476360411079 -63.6638026680805 -2.12334049846094 -2.61068250082467
"145.75/59.75/SSP1-RCP2.6" 1017.66561803977 276.012888063143 -109.723331196023 37.8446221525952 61.7023078550146 -40.3482933434322 -7.34406062850632 -4.72938657807769
"151.75/59.75/SSP1-RCP2.6" -2004.22063737169 312.975350312455 -4.50419696606654 35.1824710371218 28.4100760465021 -6.93805964469112 -2.93994510389916 3.12553583434432
"-156.75/63.75/SSP1-RCP2.6" -2029.88351503517 -28.1240574316124 -101.454715227369 22.5318829913917 18.8539237335672 10.2959833979506 10.5496579459239 9.70917727598241
"-155.75/61.25/SSP1-RCP2.6" 142.223245513768 -180.722289781947 -164.526036248291 45.8841092586509 6.4902382824851 12.7217240846351 0.391476200513921 0.201300664171304
"-131.75/61.25/SSP1-RCP2.6" -3967.40384049884 66.6337208865692 7.45792907956907 5.6628566395276 28.8161107592259 18.1842598070194 5.16191458257856 5.25283603451359
"-126.75/58.75/SSP1-RCP2.6" -1573.79917656955 63.2795107530634 7.81965882376084 51.1933432314422 11.9246644574949 40.6556074438224 -3.45998482182359 16.5537866072417
"-125.75/64.75/SSP1-RCP2.6" -3396.54591642847 166.971486934969 21.855508862483 16.4111595243951 33.1859233891148 18.0107682351555 -15.7186194910936 6.05716607551838
"-115.75/55.75/SSP1-RCP2.6" -1492.48239944611 128.705590907619 -1.72693270354613 -10.8826621281893 -10.0908633084167 -55.5304701219254 -4.02020963514314 12.8474343635205
"-114.25/60.25/SSP1-RCP2.6" -2747.54720820406 213.631787089956 120.525426043147 49.7237310190088 10.007384989922 8.0135775998058 -19.076778204546 13.0017363148715
"-95.75/56.75/SSP1-RCP2.6" -904.944025947031 322.094742682143 119.230467986318 22.1543041320856 31.8542111324786 16.9652159924871 -3.55109013185776 -4.30386499402155
"-90.75/52.25/SSP1-RCP2.6" 1567.2007051336 428.917239755164 129.224856025616 -24.6028345334264 6.56109927947482 -3.74450186191645 0.212017175746118 4.21460014144887
"-77.25/51.75/SSP1-RCP2.6" 1934.40466939146 190.263544325572 -66.7544510801 29.3918397346861 10.1056874658285 3.24548928693155 13.3311482701789 -1.65059863848934
"14.75/63.75/SSP1-RCP2.6" 278.151564677447 290.930213620879 -191.754791570044 -63.0727889912938 -42.0766814636054 32.9358079725027 6.21976579439874 -0.298649521439089
"29.25/64.25/SSP1-RCP2.6" 350.007743623096 352.728108436033 -79.6662307660243 37.5753415617232 -31.9591240041286 22.0472201828699 -22.2040326014998 -2.70268580424463
